"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,6,2,2,"EV",6067,"N11181","LBB","DEN",840,837,-3,14,851,92,90,69,456,900,7,912,907,-5,0,0,"",NA,NA,NA,NA,NA
2015,11,18,3,"MQ",3176,"N833MQ","ABI","DFW",813,803,-10,10,813,66,50,30,158,843,10,919,853,-26,0,0,"",NA,NA,NA,NA,NA
2015,4,21,2,"WN",3230,"N8629A","SEA","PHX",1200,1158,-2,11,1209,170,168,150,1107,1439,7,1450,1446,-4,0,0,"",NA,NA,NA,NA,NA
2015,3,12,4,"MQ",2922,"N651MQ","DFW","CMI",1730,1730,0,27,1757,113,115,85,693,1922,3,1923,1925,2,0,0,"",NA,NA,NA,NA,NA
2015,8,15,6,"EV",5054,"N134EV","ILM","ATL",1402,1557,115,7,1604,90,72,60,377,1704,5,1532,1709,97,0,0,"",0,0,0,97,0
2015,2,14,6,"UA",393,"N844UA","BDL","ORD",615,631,16,14,645,166,170,127,783,752,29,801,821,20,0,0,"",4,0,0,0,16
2015,9,9,3,"WN",528,"N567WN","STL","OMA",2135,2133,-2,9,2142,70,67,55,342,2237,3,2245,2240,-5,0,0,"",NA,NA,NA,NA,NA
2015,5,30,6,"NK",855,"N636NK","LBE","ORD",1645,NA,NA,NA,NA,95,NA,NA,459,NA,NA,1720,NA,NA,0,1,"B",NA,NA,NA,NA,NA
2015,10,13,2,"WN",413,"N243WN","10423","15016",530,527,-3,9,536,120,116,104,721,720,3,730,723,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,27,7,"MQ",3350,"N641MQ","SGF","DFW",1747,1824,37,15,1839,95,107,78,364,1957,14,1922,2011,49,0,0,"",12,0,0,8,29
2015,9,22,2,"WN",578,"N8626B","LAX","HOU",1345,1348,3,23,1411,195,190,164,1390,1855,3,1900,1858,-2,0,0,"",NA,NA,NA,NA,NA
2015,12,17,4,"DL",2451,"N811DZ","ATL","MCI",1452,1452,0,20,1512,133,129,104,692,1556,5,1605,1601,-4,0,0,"",NA,NA,NA,NA,NA
2015,2,14,6,"UA",379,"N408UA","IAD","MCO",830,836,6,14,850,143,139,112,758,1042,13,1053,1055,2,0,0,"",NA,NA,NA,NA,NA
2015,4,29,3,"OO",7393,"N8923A","SLC","SGU",945,941,-4,31,1012,62,83,48,272,1100,4,1047,1104,17,0,0,"",17,0,0,0,0
2015,11,3,2,"MQ",3251,"N654MQ","ORD","BIS",1213,1231,18,31,1302,145,148,113,716,1455,4,1438,1459,21,0,0,"",3,0,18,0,0
2015,4,26,7,"EV",5124,"N136EV","VPS","ATL",1432,1440,8,17,1457,69,67,42,250,1639,8,1641,1647,6,0,0,"",NA,NA,NA,NA,NA
2015,12,9,3,"OO",4970,"N964SW","DEN","ABQ",755,751,-4,14,805,83,71,51,349,856,6,918,902,-16,0,0,"",NA,NA,NA,NA,NA
2015,9,15,2,"DL",2359,"N3738B","DCA","SLC",730,724,-6,18,742,282,279,248,1851,950,13,1012,1003,-9,0,0,"",NA,NA,NA,NA,NA
2015,10,24,6,"DL",1503,"N367NW","13487","10620",1940,1930,-10,10,1940,134,131,117,748,2037,4,2054,2041,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,19,6,"EV",4255,"N13979","CHS","EWR",1422,1420,-2,10,1430,120,119,97,628,1607,12,1622,1619,-3,0,0,"",NA,NA,NA,NA,NA
2015,8,23,7,"WN",1128,"N964WN","DEN","DAL",1350,1346,-4,11,1357,115,104,89,651,1626,4,1645,1630,-15,0,0,"",NA,NA,NA,NA,NA
2015,3,7,6,"DL",1662,"N811DZ","SAN","ATL",810,818,8,13,831,247,224,207,1892,1458,4,1517,1502,-15,0,0,"",NA,NA,NA,NA,NA
2015,4,14,2,"MQ",3690,"N682MQ","SYR","ORD",1155,1146,-9,13,1159,131,137,111,607,1250,13,1306,1303,-3,0,0,"",NA,NA,NA,NA,NA
2015,1,26,1,"AA",290,"N3CFAA","AUS","JFK",1000,NA,NA,NA,NA,212,NA,NA,1521,NA,NA,1432,NA,NA,0,1,"B",NA,NA,NA,NA,NA
2015,1,9,5,"WN",3478,"N494WN","MHT","MDW",1610,1612,2,21,1633,170,185,139,838,1752,25,1800,1817,17,0,0,"",17,0,0,0,0
2015,10,24,6,"AA",2198,"N3ARAA","11298","15304",2020,2016,-4,16,2032,149,134,115,929,2327,3,2349,2330,-19,0,0,"",NA,NA,NA,NA,NA
2015,10,5,1,"UA",1737,"N12225","12266","14831",1742,1742,0,23,1805,258,235,209,1608,1934,3,2000,1937,-23,0,0,"",NA,NA,NA,NA,NA
2015,2,15,7,"OO",5237,"N768SK","MKE","IAH",748,818,30,23,841,175,168,141,984,1102,4,1043,1106,23,0,0,"",0,0,23,0,0
2015,9,7,1,"MQ",3158,"N820MQ","GRK","DFW",700,649,-11,10,659,60,48,31,134,730,7,800,737,-23,0,0,"",NA,NA,NA,NA,NA
2015,12,17,4,"DL",1867,"N986AT","TUL","ATL",600,558,-2,46,644,115,160,102,674,926,12,855,938,43,0,0,"",43,0,0,0,0
2015,6,18,4,"US",595,"N582UW","SMF","PHX",600,557,-3,11,608,109,103,84,647,732,8,749,740,-9,0,0,"",NA,NA,NA,NA,NA
2015,6,3,3,"WN",187,"N905WN","SNA","SFO",1850,1924,34,9,1933,85,76,63,372,2036,4,2015,2040,25,0,0,"",25,0,0,0,0
2015,10,1,4,"AA",1816,"N755US","14321","11278",1420,1415,-5,11,1426,101,105,89,482,1555,5,1601,1600,-1,0,0,"",NA,NA,NA,NA,NA
2015,12,8,2,"DL",2465,"N988DL","BDL","ATL",1524,1521,-3,15,1536,170,145,123,859,1739,7,1814,1746,-28,0,0,"",NA,NA,NA,NA,NA
2015,3,10,2,"OO",2891,"N466SW","LAX","SJC",1000,1040,40,25,1105,75,77,49,308,1154,3,1115,1157,42,0,0,"",2,0,40,0,0
2015,2,28,6,"DL",1789,"N952DN","ATL","JAX",1810,1836,26,9,1845,69,55,41,270,1926,5,1919,1931,12,0,0,"",NA,NA,NA,NA,NA
2015,4,8,3,"HA",287,"N490HA","KOA","HNL",1552,1546,-6,9,1555,44,47,29,163,1624,9,1636,1633,-3,0,0,"",NA,NA,NA,NA,NA
2015,10,24,6,"UA",1807,"N87512","13204","13930",1800,1751,-9,9,1800,179,172,147,1005,1927,16,1959,1943,-16,0,0,"",NA,NA,NA,NA,NA
2015,3,6,5,"F9",1239,"N204FR","PHL","MIA",1710,1700,-10,31,1731,170,196,160,1013,2011,5,2000,2016,16,0,0,"",16,0,0,0,0
2015,8,27,4,"DL",1279,"N937AT","DAL","ATL",1000,1013,13,9,1022,130,118,99,721,1301,10,1310,1311,1,0,0,"",NA,NA,NA,NA,NA
2015,11,25,3,"DL",2597,"N947DN","CLT","ATL",1430,1431,1,19,1450,81,72,46,226,1536,7,1551,1543,-8,0,0,"",NA,NA,NA,NA,NA
2015,4,24,5,"EV",5069,"N871AS","ATL","EVV",956,957,1,15,1012,84,83,65,350,1017,3,1020,1020,0,0,0,"",NA,NA,NA,NA,NA
2015,11,8,7,"B6",698,"N571JB","MCO","LGA",1923,1922,-1,15,1937,156,135,116,950,2133,4,2159,2137,-22,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"OO",5363,"N920SW","ONT","SFO",1705,1654,-11,10,1704,85,76,59,363,1803,7,1830,1810,-20,0,0,"",NA,NA,NA,NA,NA
2015,4,30,4,"AA",943,"N5ELAA","MIA","STT",1115,1112,-3,15,1127,156,150,132,1107,1339,3,1351,1342,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"DL",1536,"N3754A","DTW","BWI",1028,1026,-2,20,1046,96,91,64,409,1150,7,1204,1157,-7,0,0,"",NA,NA,NA,NA,NA
2015,4,18,6,"DL",1267,"N946DL","ATL","DTW",1725,1732,7,14,1746,120,103,81,594,1907,8,1925,1915,-10,0,0,"",NA,NA,NA,NA,NA
2015,10,21,3,"AA",1755,"N965UW","14100","14492",2030,2024,-6,7,2031,79,62,52,337,2123,3,2149,2126,-23,0,0,"",NA,NA,NA,NA,NA
2015,6,20,6,"OO",2790,"N897SK","PHX","FAT",1955,1955,0,15,2010,99,90,71,493,2121,4,2134,2125,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"B6",834,"N569JB","SFO","BOS",2045,2040,-5,10,2050,337,327,314,2704,504,3,522,507,-15,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"WN",2739,"N918WN","BWI","ISP",1935,1932,-3,19,1951,65,67,43,220,2034,5,2040,2039,-1,0,0,"",NA,NA,NA,NA,NA
2015,8,1,6,"MQ",3206,"N909MQ","JFK","CVG",1459,1536,37,23,1559,148,123,95,589,1734,5,1727,1739,12,0,0,"",NA,NA,NA,NA,NA
2015,11,11,3,"UA",244,"N414UA","DEN","ORD",955,952,-3,10,1002,151,129,108,888,1250,11,1326,1301,-25,0,0,"",NA,NA,NA,NA,NA
2015,11,9,1,"UA",1612,"N14235","EWR","SNA",1320,1320,0,15,1335,384,363,343,2434,1618,5,1644,1623,-21,0,0,"",NA,NA,NA,NA,NA
2015,12,22,2,"EV",4957,"N712EV","RAP","MSP",1600,1626,26,17,1643,99,97,76,489,1859,4,1839,1903,24,0,0,"",24,0,0,0,0
2015,1,12,1,"US",1983,"N809AW","CLT","PBI",1119,1119,0,11,1130,107,108,93,590,1303,4,1306,1307,1,0,0,"",NA,NA,NA,NA,NA
2015,1,4,7,"WN",58,"N392SW","SEA","SMF",1220,1239,19,19,1258,105,103,80,605,1418,4,1405,1422,17,0,0,"",0,0,0,17,0
2015,6,8,1,"WN",301,"N8605E","SDF","TPA",715,707,-8,9,716,130,112,94,727,850,9,925,859,-26,0,0,"",NA,NA,NA,NA,NA
2015,6,19,5,"AA",1072,"N3ACAA","DFW","PHL",1715,1714,-1,19,1733,209,197,174,1303,2127,4,2144,2131,-13,0,0,"",NA,NA,NA,NA,NA
2015,7,30,4,"UA",1985,"N38417","LAX","IAD",1317,1316,-1,19,1335,303,284,258,2288,2053,7,2120,2100,-20,0,0,"",NA,NA,NA,NA,NA
2015,6,22,1,"US",2013,"N764US","FLL","CLT",630,626,-4,19,645,116,116,90,632,815,7,826,822,-4,0,0,"",NA,NA,NA,NA,NA
2015,3,16,1,"DL",2524,"N891AT","ATL","VPS",1505,1630,85,22,1652,80,71,41,250,1633,8,1525,1641,76,0,0,"",0,0,76,0,0
2015,3,16,1,"EV",5942,"N18102","DEN","SDF",1235,1233,-2,17,1250,152,144,122,1024,1652,5,1707,1657,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,12,3,"WN",376,"N917WN","GRR","STL",655,652,-3,11,703,85,68,54,382,657,3,720,700,-20,0,0,"",NA,NA,NA,NA,NA
2015,11,4,3,"WN",2294,"N472WN","OAK","LAX",2110,2114,4,7,2121,75,68,52,337,2213,9,2225,2222,-3,0,0,"",NA,NA,NA,NA,NA
2015,5,29,5,"DL",1532,"N321NB","DSM","ATL",1649,1649,0,11,1700,131,120,104,743,1944,5,2000,1949,-11,0,0,"",NA,NA,NA,NA,NA
2015,3,2,1,"WN",1179,"N8608N","MSP","DEN",645,640,-5,9,649,135,131,118,680,747,4,800,751,-9,0,0,"",NA,NA,NA,NA,NA
2015,5,22,5,"DL",2372,"N928DL","ATL","TPA",1330,1325,-5,11,1336,88,75,61,406,1437,3,1458,1440,-18,0,0,"",NA,NA,NA,NA,NA
2015,5,11,1,"WN",4283,"N601WN","DTW","DEN",635,631,-4,14,645,185,189,162,1123,727,13,740,740,0,0,0,"",NA,NA,NA,NA,NA
2015,8,22,6,"UA",1533,"N73445","IAD","ORD",1236,1242,6,28,1310,120,123,85,589,1335,10,1336,1345,9,0,0,"",NA,NA,NA,NA,NA
2015,10,20,2,"DL",1098,"N942DN","12339","11433",1020,1016,-4,12,1028,69,61,42,231,1110,7,1129,1117,-12,0,0,"",NA,NA,NA,NA,NA
2015,11,23,1,"UA",621,"N17753","ORF","ORD",950,956,6,11,1007,145,134,116,717,1103,7,1115,1110,-5,0,0,"",NA,NA,NA,NA,NA
2015,7,25,6,"B6",264,"N608JB","SEA","JFK",2150,2201,11,13,2214,309,285,268,2422,542,4,559,546,-13,0,0,"",NA,NA,NA,NA,NA
2015,11,20,5,"WN",2333,"N414WN","DEN","SFO",1840,1924,44,32,1956,165,182,144,967,2120,6,2025,2126,61,0,0,"",17,0,3,41,0
2015,6,11,4,"OO",4591,"N187PQ","SJC","LAX",2031,2027,-4,19,2046,99,135,57,308,2143,59,2210,2242,32,0,0,"",32,0,0,0,0
2015,8,11,2,"OO",4622,"N816SK","LAX","OAK",606,604,-2,22,626,83,79,53,337,719,4,729,723,-6,0,0,"",NA,NA,NA,NA,NA
2015,4,18,6,"DL",1414,"N338NW","SLC","LAX",831,826,-5,18,844,114,116,83,590,907,15,925,922,-3,0,0,"",NA,NA,NA,NA,NA
2015,2,5,4,"UA",1221,"N69835","PDX","DEN",540,543,3,11,554,155,136,117,991,851,8,915,859,-16,0,0,"",NA,NA,NA,NA,NA
2015,11,15,7,"AA",600,"N927UW","PHX","JFK",955,959,4,18,1017,295,278,248,2153,1625,12,1650,1637,-13,0,0,"",NA,NA,NA,NA,NA
2015,11,8,7,"OO",7390,"N910EV","SLC","GJT",1955,1950,-5,18,2008,64,55,34,216,2042,3,2059,2045,-14,0,0,"",NA,NA,NA,NA,NA
2015,2,9,1,"AA",1375,"N3GWAA","RSW","ORD",1503,1558,55,14,1612,187,204,176,1120,1808,14,1710,1822,72,0,0,"",17,0,45,10,0
2015,7,31,5,"WN",158,"N206WN","OAK","SAN",1955,2006,11,10,2016,85,87,74,446,2130,3,2120,2133,13,0,0,"",NA,NA,NA,NA,NA
2015,12,31,4,"OO",2963,"N821AS","PHX","YUM",1740,1736,-4,15,1751,55,52,33,160,1824,4,1835,1828,-7,0,0,"",NA,NA,NA,NA,NA
2015,12,12,6,"UA",1260,"N834UA","SAT","IAH",1934,1950,16,8,1958,61,67,34,191,2032,25,2035,2057,22,0,0,"",6,0,16,0,0
2015,7,6,1,"AA",2276,"N4XDAA","AUS","DFW",1802,1812,10,11,1823,77,69,46,190,1909,12,1919,1921,2,0,0,"",NA,NA,NA,NA,NA
2015,6,5,5,"WN",4549,"N397SW","DEN","LAX",625,626,1,13,639,155,148,127,862,746,8,800,754,-6,0,0,"",NA,NA,NA,NA,NA
2015,3,12,4,"WN",292,"N912WN","STL","LGA",810,806,-4,8,814,135,131,117,888,1111,6,1125,1117,-8,0,0,"",NA,NA,NA,NA,NA
2015,12,2,3,"WN",36,"N268WN","DAL","PHX",1645,1711,26,11,1722,155,145,128,879,1830,6,1820,1836,16,0,0,"",0,0,5,11,0
2015,12,2,3,"WN",153,"N7814B","ATL","FLL",810,809,-1,14,823,110,106,87,581,950,5,1000,955,-5,0,0,"",NA,NA,NA,NA,NA
2015,9,18,5,"DL",823,"N905DA","CLT","ATL",540,539,-1,13,552,69,59,39,226,631,7,649,638,-11,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"DL",2282,"N972AT","ATL","EVV",2130,2132,2,9,2141,82,66,53,350,2134,4,2152,2138,-14,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"EV",4905,"N884AS","OMA","DTW",1350,1348,-2,20,1408,113,131,101,651,1649,10,1643,1659,16,0,0,"",16,0,0,0,0
2015,12,27,7,"WN",260,"N284WN","ECP","HOU",1715,1724,9,9,1733,115,107,89,571,1902,9,1910,1911,1,0,0,"",NA,NA,NA,NA,NA
2015,2,9,1,"UA",278,"N817UA","ORD","MDT",1835,1902,27,16,1918,102,96,76,594,2134,4,2117,2138,21,0,0,"",0,0,5,16,0
2015,9,11,5,"AA",2382,"N5FTAA","JFK","MIA",1359,1404,5,22,1426,190,186,153,1089,1659,11,1709,1710,1,0,0,"",NA,NA,NA,NA,NA
2015,6,1,1,"WN",4511,"N400WN","FLL","BDL",2015,2124,69,14,2138,185,171,149,1173,7,8,2320,15,55,0,0,"",0,0,0,55,0
2015,5,27,3,"EV",4519,"N27200","IAH","BNA",1535,1536,1,17,1553,118,119,86,657,1719,16,1733,1735,2,0,0,"",NA,NA,NA,NA,NA
2015,4,26,7,"DL",873,"N687DL","STT","ATL",1654,1648,-6,14,1702,256,250,226,1599,2048,10,2110,2058,-12,0,0,"",NA,NA,NA,NA,NA
2015,6,1,1,"WN",2317,"N472WN","OAK","SAN",1915,1913,-2,10,1923,85,81,65,446,2028,6,2040,2034,-6,0,0,"",NA,NA,NA,NA,NA
2015,6,27,6,"EV",6069,"N29906","DAY","ORD",1011,958,-13,21,1019,73,77,45,240,1004,11,1024,1015,-9,0,0,"",NA,NA,NA,NA,NA
2015,11,20,5,"OO",4850,"N821SK","CVG","BNA",930,923,-7,10,933,69,62,47,230,920,5,939,925,-14,0,0,"",NA,NA,NA,NA,NA
2015,2,23,1,"WN",536,"N719SW","LAS","BNA",1745,1756,11,9,1805,205,181,167,1587,2252,5,2310,2257,-13,0,0,"",NA,NA,NA,NA,NA
2015,9,9,3,"EV",4392,"N26545","IAH","BHM",1348,1339,-9,14,1353,115,111,91,562,1524,6,1543,1530,-13,0,0,"",NA,NA,NA,NA,NA
2015,5,3,7,"AA",198,"N3KFAA","ORD","JFK",1235,1235,0,18,1253,151,129,105,740,1538,6,1606,1544,-22,0,0,"",NA,NA,NA,NA,NA
2015,11,4,3,"MQ",3206,"N689MQ","JFK","CVG",1455,1448,-7,12,1500,147,108,91,589,1631,5,1722,1636,-46,0,0,"",NA,NA,NA,NA,NA
2015,6,15,1,"WN",56,"N525SW","HOU","DAL",1930,2052,82,16,2108,60,63,41,239,2149,6,2030,2155,85,0,0,"",3,0,0,82,0
2015,7,4,6,"WN",1285,"N909WN","TPA","ATL",1140,1134,-6,9,1143,90,87,72,406,1255,6,1310,1301,-9,0,0,"",NA,NA,NA,NA,NA
2015,1,12,1,"US",1919,"N102UW","CLT","MIA",2010,2020,10,14,2034,123,128,109,650,2223,5,2213,2228,15,0,0,"",5,0,0,10,0
2015,9,18,5,"DL",2165,"N3739P","MCI","ATL",650,649,-1,8,657,120,107,94,692,931,5,950,936,-14,0,0,"",NA,NA,NA,NA,NA
2015,2,11,3,"OO",6356,"N932SW","SFO","SLC",2036,2029,-7,14,2043,106,100,83,599,2306,3,2322,2309,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,3,4,"B6",117,"N187JB","BOS","JFK",1209,1212,3,22,1234,74,76,47,187,1321,7,1323,1328,5,0,0,"",NA,NA,NA,NA,NA
2015,3,16,1,"UA",1261,"N35407","IAH","DEN",1630,1641,11,14,1655,156,137,114,862,1749,9,1806,1758,-8,0,0,"",NA,NA,NA,NA,NA
2015,7,28,2,"DL",2816,"N926AT","ATL","TUL",2115,2136,21,21,2157,123,113,89,674,2226,3,2218,2229,11,0,0,"",NA,NA,NA,NA,NA
2015,10,14,3,"MQ",3431,"N661MQ","10136","11298",530,520,-10,8,528,64,48,32,158,600,8,634,608,-26,0,0,"",NA,NA,NA,NA,NA
2015,7,26,7,"WN",510,"N708SW","SMF","DEN",745,741,-4,9,750,135,126,108,909,1038,9,1100,1047,-13,0,0,"",NA,NA,NA,NA,NA
2015,10,8,4,"B6",1822,"N568JB","12954","14057",1808,1816,8,11,1827,135,133,118,846,2025,4,2023,2029,6,0,0,"",NA,NA,NA,NA,NA
2015,2,22,7,"DL",2067,"N612DL","SLC","PHX",833,833,0,17,850,103,99,76,507,1006,6,1016,1012,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,8,6,"B6",864,"N187JB","JFK","HYA",1122,1122,0,33,1155,66,81,40,196,1235,8,1228,1243,15,0,0,"",15,0,0,0,0
2015,4,26,7,"UA",1003,"N14230","LAS","IAH",926,919,-7,14,933,181,169,147,1222,1400,8,1427,1408,-19,0,0,"",NA,NA,NA,NA,NA
2015,3,29,7,"UA",530,"N853UA","DEN","SAT",958,958,0,19,1017,126,118,96,794,1253,3,1304,1256,-8,0,0,"",NA,NA,NA,NA,NA
2015,10,27,2,"B6",1979,"N323JB","11278","11697",1659,1702,3,15,1717,155,152,131,899,1928,6,1934,1934,0,0,0,"",NA,NA,NA,NA,NA
2015,3,4,3,"WN",3121,"N913WN","MCI","FLL",1345,1340,-5,6,1346,180,161,150,1242,1716,5,1745,1721,-24,0,0,"",NA,NA,NA,NA,NA
2015,12,11,5,"EV",5257,"N860AS","CHA","ATL",1937,1935,-2,12,1947,54,44,26,106,2013,6,2031,2019,-12,0,0,"",NA,NA,NA,NA,NA
2015,10,11,7,"DL",2567,"N905DE","10397","12278",1454,1447,-7,18,1505,143,127,105,782,1550,4,1617,1554,-23,0,0,"",NA,NA,NA,NA,NA
2015,9,27,7,"AS",321,"N407AS","SJC","SEA",630,618,-12,14,632,124,115,94,697,806,7,834,813,-21,0,0,"",NA,NA,NA,NA,NA
2015,1,3,6,"WN",1193,"N222WN","ATL","CMH",1030,1104,34,24,1128,100,98,70,447,1238,4,1210,1242,32,0,0,"",0,0,23,9,0
2015,3,27,5,"WN",3131,"N8612K","BDL","DEN",1415,1450,35,6,1456,270,231,219,1671,1635,6,1645,1641,-4,0,0,"",NA,NA,NA,NA,NA
2015,4,16,4,"DL",2481,"N908DL","ATL","OKC",1034,1048,14,9,1057,133,118,106,761,1143,3,1147,1146,-1,0,0,"",NA,NA,NA,NA,NA
2015,9,21,1,"EV",5932,"N14905","GSO","ORD",701,650,-11,13,703,118,107,89,589,732,5,759,737,-22,0,0,"",NA,NA,NA,NA,NA
2015,9,21,1,"DL",1352,"N829DN","SLC","PDX",1125,1126,1,12,1138,110,104,90,630,1208,2,1215,1210,-5,0,0,"",NA,NA,NA,NA,NA
2015,7,1,3,"WN",910,"N744SW","SAT","PHX",700,652,-8,11,703,140,123,107,843,650,5,720,655,-25,0,0,"",NA,NA,NA,NA,NA
2015,1,25,7,"WN",503,"N515SW","AMA","DAL",1855,1845,-10,8,1853,65,61,48,323,1941,5,2000,1946,-14,0,0,"",NA,NA,NA,NA,NA
2015,3,11,3,"B6",795,"N635JB","JFK","AUS",830,827,-3,21,848,266,254,230,1521,1138,3,1156,1141,-15,0,0,"",NA,NA,NA,NA,NA
2015,10,6,2,"OO",6191,"N925SW","11292","10561",1110,1123,13,17,1140,150,151,128,845,1248,6,1240,1254,14,0,0,"",NA,NA,NA,NA,NA
2015,12,10,4,"DL",2018,"N587NW","ATL","MCO",855,848,-7,24,912,87,92,61,404,1013,7,1022,1020,-2,0,0,"",NA,NA,NA,NA,NA
2015,3,14,6,"DL",1960,"N6701","MCO","DTW",645,640,-5,12,652,155,140,123,957,855,5,920,900,-20,0,0,"",NA,NA,NA,NA,NA
2015,2,7,6,"DL",1699,"N335NB","DTW","BWI",1535,1533,-2,13,1546,97,77,59,409,1645,5,1712,1650,-22,0,0,"",NA,NA,NA,NA,NA
2015,4,4,6,"OO",5519,"N753SK","IAH","AUS",1440,1437,-3,14,1451,55,49,30,140,1521,5,1535,1526,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,12,3,"WN",2100,"N462WN","LIT","LAS",1110,1145,35,8,1153,200,183,171,1294,1244,4,1230,1248,18,0,0,"",0,0,1,17,0
2015,6,16,2,"MQ",3173,"N617MQ","CVG","ORD",1034,1032,-2,12,1044,81,98,48,265,1032,38,1055,1110,15,0,0,"",15,0,0,0,0
2015,7,6,1,"AA",2284,"N3EYAA","ORD","DCA",2003,2208,125,50,2258,117,148,95,612,133,3,2300,136,156,0,0,"",31,0,0,125,0
2015,5,26,2,"WN",852,"N479WN","SAT","MSY",1515,1511,-4,7,1518,90,74,62,494,1620,5,1645,1625,-20,0,0,"",NA,NA,NA,NA,NA
2015,3,14,6,"WN",1153,"N8637A","MSY","BNA",1155,1150,-5,15,1205,85,88,64,471,1309,9,1320,1318,-2,0,0,"",NA,NA,NA,NA,NA
2015,6,29,1,"B6",1371,"N646JB","LGA","FLL",2130,2210,40,26,2236,172,184,152,1076,108,6,22,114,52,0,0,"",12,0,8,32,0
2015,5,9,6,"EV",4254,"N27200","IAH","LIT",1735,1739,4,15,1754,80,74,53,374,1847,6,1855,1853,-2,0,0,"",NA,NA,NA,NA,NA
2015,6,28,7,"UA",1964,"N37413","SEA","IAH",1358,1354,-4,21,1415,265,262,226,1874,2001,15,2023,2016,-7,0,0,"",NA,NA,NA,NA,NA
2015,9,19,6,"AA",1987,"N188US","ATL","CLT",550,549,-1,15,604,67,59,38,226,642,6,657,648,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,9,7,"NK",942,"N521NK","TPA","ATL",1846,1854,8,15,1909,82,80,61,406,2010,4,2008,2014,6,0,0,"",NA,NA,NA,NA,NA
2015,10,15,4,"DL",1552,"N951AT","12889","12892",904,917,13,22,939,76,76,42,236,1021,12,1020,1033,13,0,0,"",NA,NA,NA,NA,NA
2015,10,18,7,"WN",2444,"N8611F","15016","13204",920,914,-6,13,927,135,131,110,882,1217,8,1235,1225,-10,0,0,"",NA,NA,NA,NA,NA
2015,11,20,5,"DL",663,"N359NW","AUS","ATL",1834,1838,4,10,1848,126,115,96,813,2124,9,2140,2133,-7,0,0,"",NA,NA,NA,NA,NA
2015,9,8,2,"AA",654,"N922US","PHX","SAN",1700,1658,-2,21,1719,67,75,51,304,1810,3,1807,1813,6,0,0,"",NA,NA,NA,NA,NA
2015,12,28,1,"UA",224,"N16732","ATL","EWR",600,616,16,8,624,131,105,91,746,755,6,811,801,-10,0,0,"",NA,NA,NA,NA,NA
2015,6,21,7,"US",498,"N667AW","ONT","PHX",1235,1226,-9,17,1243,73,83,55,325,1338,11,1348,1349,1,0,0,"",NA,NA,NA,NA,NA
2015,5,25,1,"AA",1577,"N3ESAA","IAH","CLT",835,835,0,12,847,146,142,120,912,1147,10,1201,1157,-4,0,0,"",NA,NA,NA,NA,NA
2015,9,12,6,"DL",1961,"N940DL","RIC","ATL",600,1101,301,18,1119,95,97,74,481,1233,5,735,1238,303,0,0,"",2,0,301,0,0
2015,8,27,4,"DL",2622,"N827DN","ATL","CVG",1625,1628,3,12,1640,90,74,57,373,1737,5,1755,1742,-13,0,0,"",NA,NA,NA,NA,NA
2015,12,15,2,"WN",1510,"N202WN","MCO","MSY",715,714,-1,14,728,115,104,85,551,753,5,810,758,-12,0,0,"",NA,NA,NA,NA,NA
2015,2,24,2,"OO",4574,"N630SK","MSP","GRR",1500,1456,-4,10,1506,88,72,57,408,1703,5,1728,1708,-20,0,0,"",NA,NA,NA,NA,NA
2015,6,25,4,"WN",4478,"N480WN","LAS","OAK",715,712,-3,19,731,85,85,61,407,832,5,840,837,-3,0,0,"",NA,NA,NA,NA,NA
2015,1,3,6,"DL",440,"N340NB","JFK","BOS",1550,1617,27,55,1712,78,106,32,187,1744,19,1708,1803,55,0,0,"",28,0,18,9,0
2015,1,26,1,"DL",129,"N809DN","ATL","SEA",1257,1256,-1,11,1307,330,312,294,2182,1501,7,1527,1508,-19,0,0,"",NA,NA,NA,NA,NA
2015,5,2,6,"AA",1644,"N3MBAA","SNA","ORD",1335,1328,-7,13,1341,241,246,217,1726,1918,16,1936,1934,-2,0,0,"",NA,NA,NA,NA,NA
